file	filename	index	tank	plate	Project	column	row	line	diet	filename3	vast	filename5	Exp	date	well	overfeeding	cholesterol	glucose	VAST	Imaged	age	length	dorsal_area	lateral_area	tod	mc4r_nwt	mc4r_dich	qRNA	gene	bodyfat	pomca_nwt	pomca_dich	negr1_nwt	negr1_dich	irs1_nwt	irs1_dich	irs2a_nwt	irs2b_nwt	irs2_nwt	irs2_dich	batch	flag	new_flag	newpooled_tank	intlength	intdorsal_area	intlateral_area
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A02	UF137	1	plate03	CD15	2	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A02	1	0	0	2	1	11	3684.7556	931610.13	1353720.8	5.2333331			1	IRS1	0					.069767445	0					1			1	-.85582018	-1.0879985	-.61584938
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A07	UF177	1	plate03	CD15	7	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A07	1	0	0	2	1	11								IRS1	0											1			1			
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A08	UF185	1	plate03	CD15	8	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A08	1	0	0	2	1	11	2992.9365	669862.06	930084.81	6.8499999			2	IRS1	0					.81259173	1					1			1	-1.6735202	-2.0587971	-1.7388175
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_A03	UF017	1	plate01	CD15	3	A	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	A03	1	0	0	2	1	11	3895.2231	1127323	1423045.6	2.4333334			1	IRS1	0					0	0					1			1	-.50872892	-.083906591	-.36610636
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_A06	UF295	1	plate05	CD15	6	A	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	A06	1	0	0	2	1	11	3618.7246	805371.69	1178464.4	9.0500002			2	IRS1	0					.98456383	1					1			1	-.92373729	-1.4878968	-1.1159637
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_A05	UF287	1	plate05	CD15	5	A	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	A05	1	0	0	2	1	11	3328.1196	778604.75	1053123.1	8.5500002			2	IRS1	0					1	1					1			1	-1.3813438	-1.6433818	-1.3428168
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A05	UF161	1	plate03	CD15	5	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A05	1	0	0	2	1	11	3972.8345	1196199.4	1438896.5	5.8000002			2	IRS1	0					1	1					1			1	-.33370546	.22277811	-.33370546
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A01	UF129	1	plate03	CD15	1	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A01	1	0	0	2	1	11	4306.3105	1332576.3	1713056	4.6833334			2	IRS1	0					.91437972	1					1			1	.325661	.82330537	.78125852
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_A04	UF279	1	plate05	CD15	4	A	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	A04	1	0	0	2	1	11	3443.0874	792870.5	1078335	8.5166664				IRS1	0											1			1	-1.254318	-1.5609268	-1.3061858
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_A06	UF169	1	plate03	CD15	6	A	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	A06	1	0	0	2	1	11	3349.4885	773400.88	936963.5	6.2833333				IRS1	0											1			1	-1.3428168	-1.6735202	-1.6433818
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_B03	UF272	2	plate05	CD15	3	B	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	B03	1	0	0	2	1	11	3972.8708	992381.56	1304971.9	8.1000004			1	IRS1	0					.060812753	0					1			2	-.325661	-.77096194	-.85582018
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_B04	UF280	2	plate05	CD15	4	B	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	B04	1	0	0	2	1	11	4891.8779	1332636.1	1822157.6	8.5			2	IRS1	0					1	1					1			2	1.8533669	.83404553	1.254318
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B01	UF002	2	plate01	CD15	1	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B01	1	0	0	2	1	11	4330.1514	1446552.8	1663709.1	1.9666667			2	IRS1	0					1	1					1			2	.39889631	1.4014009	.61584938
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_E08	UF189	2	plate03	CD15	8	E	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	E08	1	0	0	2	1	11	2917.4675	631670.56	772922.38	6.7166667				IRS1	0											1			2	-1.7052603	-2.4276364	-2.4276364
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B01	UF130	2	plate03	CD15	1	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B01	1	0	0	2	1	11	4593.4941	1373698.8	1825656.8	4.7333331			2	IRS1	0					1	1					1			2	.97148466	1.0879985	1.2712283
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B02	UF138	2	plate03	CD15	2	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B02	1	0	0	2	1	11	3743.7798	999858.38	1414731.5	5.1833334			1	IRS1	0					.055779856	0					1			2	-.75060976	-.73056388	-.39065993
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B03	UF018	2	plate01	CD15	3	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B03	1	0	0	2	1	11	4483.6655	1330512.8	1723194.6	2.4666667			2	IRS1	0					1	1					1			2	.74054962	.78125852	.84488279
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_B02	UF264	2	plate05	CD15	2	B	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	B02	1	0	0	2	1	11	2117.3608	690767.19	619857.19	8.0333338			2							.96868235	1					1			2	-2.30304	-1.9458586	-2.9637132
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B05	UF034	2	plate01	CD15	5	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B05	1	0	0	2	1	11	4395.2427	1204992.1	1690835	3.0166667			1							0	0					1			2	.50007641	.26201087	.70103258
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B06	UF170	2	plate03	CD15	6	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B06	1	0	0	2	1	11	4267.7451	1194016.1	1618369.8	6.2666669			2	IRS1	0					.96973205	1					1			2	.25413391	.19163986	.37426564
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B02	UF010	2	plate01	CD15	2	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B02	1	0	0	2	1	11	4074.0906	1076211.5	1364397.6	2.2333333			2	IRS1	0					.95194983	1					1			2	-.17614202	-.43212098	-.57941377
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B04	UF154	2	plate03	CD15	4	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B04	1	0	0	2	1	11	4008.5791	1067418.9	1439375	5.6999998			1	IRS1	0					.071079925	0					1			2	-.27781418	-.46582973	-.325661
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_B01	UF256	2	plate05	CD15	1	B	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	B01	1	0	0	2	1	11	4332.3145	1232117.9	1625607.3	7.6166668			2	IRS1	0					1	1					1			2	.40715986	.44050077	.42377141
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B07	UF178	2	plate03	CD15	7	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B07	1	0	0	2	1	11	2860.7378	1029137.6	1039754.6	6.4166665			1							.056797754	0					1			2	-1.8125011	-.61584938	-1.4014009
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B06	UF042	2	plate01	CD15	6	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B06	1	0	0	2	1	11	3300.3904	801334.25	1086170.6	3.4666667																1			2	-1.4014009	-1.5356671	-1.2885103
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B07	UF050	2	plate01	CD15	7	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B07	1	0	0	2	1	11	2643.4441	1050132.5	1144340.3	3.5666666			1							0	0					1			2	-1.9991447	-.53492004	-1.2056214
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B08	UF058	2	plate01	CD15	8	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B08	1	0	0	2	1	11	5010.7554	1559961	1946332.4	4.0500002			2	IRS1	1					1	1					1			2	2.30304	1.7052603	1.897585
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B08	UF186	2	plate03	CD15	8	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B08	1	0	0	2	1	11	4158.9512	1031171.3	1461297	6.8166666			1	IRS1	0					.07112591	0					1			2	.030480443	-.60666543	-.26990408
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B03	UF146	2	plate03	CD15	3	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B03	1	0	0	2	1	11	4602.6577	1322557.4	1778134.1	5.2833333			1	IRS1	0					.078558706	0					1			2	1.0215565	.73056388	1.03448
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_B05	UF162	2	plate03	CD15	5	B	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	B05	1	0	0	2	1	11	4039.3894	1104503.8	1512707.5	5.8333335			2	IRS1	0					.88377047	1					1			2	-.24627273	-.24627273	-.045729518
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_B04	UF026	2	plate01	CD15	4	B	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	B04	1	0	0	2	1	11	3847.2783	1000695.8	1334131.5	2.7166667			2	IRS1	0					1	1					1			2	-.59753239	-.72065043	-.72065043
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C01	UF257	3	plate05	CD15	1	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C01	1	0	0	2	1	11	4067.4805	1103217.8	1488721.9	7.6500001			2	IRS1	0					1	1					1			3	-.19163986	-.26201087	-.14526901
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C03	UF019	3	plate01	CD15	3	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C03	1	0	0	2	1	11	4608.5723	1478762.9	1819495.9	2.5			2							1	1					1			3	1.03448	1.4878968	1.2377589
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C07	UF051	3	plate01	CD15	7	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C07	1	0	0	2	1	11	3140.864	1001024.8	993936.75	3.5999999																1			3	-1.6146663	-.71080732	-1.4652338
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C07	UF179	3	plate03	CD15	7	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C07	1	0	0	2	1	11	4160.3076	1101333.6	1569142.5	6.4499998			2	IRS1	0					.96327651	1					1			3	.045729518	-.27781418	.22277811
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C02	UF011	3	plate01	CD15	2	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C02	1	0	0	2	1	11	3521.7388	909718	1253531.5	2.2666667			2	IRS1	0					1	1					1			3	-1.1302791	-1.2056214	-.9593429
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C04	UF027	3	plate01	CD15	4	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C04	1	0	0	2	1	11	4496.7588	1537022.1	1742993.1	2.75			2							1	1					1			3	.76074648	1.5872236	.92373729
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C06	UF043	3	plate01	CD15	6	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C06	1	0	0	2	1	11								IRS1	0											1			3			
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C06	UF297	3	plate05	CD15	6	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C06	1	0	0	2	1	11	3878.1252	922937	1313136.6	8.9833336			1	IRS1	0					.054781087	0					1			3	-.55258572	-1.1448299	-.81265938
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C08	UF059	3	plate01	CD15	8	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C08	1	0	0	2	1	11	4463.7437	1223235.5	1525926.5	4.0166669			1	IRS1	0					.048907991	0					1			3	.64372027	.39889631	.038103875
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C04	UF281	3	plate05	CD15	4	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C04	1	0	0	2	1	11								IRS1	0											1			3			
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C05	UF163	3	plate03	CD15	5	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C05	1	0	0	2	1	11	3825.6252	1108541.3	1472362.6	5.8666668			2	IRS1	0					1	1					1			3	-.64372027	-.20718387	-.20718387
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C08	UF187	3	plate03	CD15	8	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C08	1	0	0	2	1	11	3795.0352	1018221.4	1410933.3	6.7833333			2	IRS1	0					.80342191	1					1			3	-.67210042	-.64372027	-.41545132
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C02	UF139	3	plate03	CD15	2	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C02	1	0	0	2	1	11	4322.2056	1168804.4	1562592.8	5.1666665			1	IRS1	0					.072913811	0					1			3	.35797137	.091554917	.19163986
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C05	UF035	3	plate01	CD15	5	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C05	1	0	0	2	1	11	4300.4194	1182382.3	1634998.1	3.05			1	IRS1	1					.036404721	0					1			3	.31763756	.1375735	.49146119
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_C01	UF003	3	plate01	CD15	1	C	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	C01	1	0	0	2	1	11	3573.8694	865993.63	1231579.6	2			2	IRS1	0					.96194226	1					1			3	-1.03448	-1.3618276	-1.0215565
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C06	UF171	3	plate03	CD15	6	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C06	1	0	0	2	1	11	4468.1436	1221530.8	1631289.6	6.2166667			2							.98381472	1					1			3	.66258126	.38244992	.45735428
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C03	UF273	3	plate05	CD15	3	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C03	1	0	0	2	1	11	3446.3884	1199848	1522816.1	8.1499996				IRS1	0											1			3	-1.2377589	.24627273	.0076190047
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C03	UF147	3	plate03	CD15	3	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C03	1	0	0	2	1	11	3990.5908	1159622.8	1577396.9	5.3166666			1	IRS1	0					.075877473	0					1			3	-.30165124	.060989238	.24627273
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C05	UF289	3	plate05	CD15	5	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C05	1	0	0	2	1	11	4060.113	1035507.8	1359074.1	8.6166668			2	IRS1	0					1	1					1			3	-.20718387	-.58844894	-.60666543
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C01	UF131	3	plate03	CD15	1	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C01	1	0	0	2	1	11	3720.2871	1078364.9	1295132.5	4.75			1	IRS1	0					0	0					1			3	-.82330537	-.39889631	-.86686087
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_C04	UF155	3	plate03	CD15	4	C	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	C04	1	0	0	2	1	11	4233.5693	1218031.6	1810164.8	5.6666665			2	IRS1	0					.95939445	1					1			3	.18388543	.34986001	1.2056214
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_C02	UF265	3	plate05	CD15	2	C	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	C02	1	0	0	2	1	11	3224.9246	662714.25	911961.06	8			2	IRS1	0					.7433145	1					1			3	-1.4878968	-2.1268246	-1.8125011
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_D04	UF282	4	plate05	CD15	4	D	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	D04	1	0	0	2	1	11	3837.7439	995611.56	1340142.9	8.4499998			2							1	1					1			4	-.61584938	-.76074648	-.69617027
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D02	UF140	4	plate03	CD15	2	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D02	1	0	0	2	1	11	4354.9419	1157409.6	1577785.6	5.1333332			1	IRS1	0					.068346418	0					1			4	.42377141	.022858784	.25413391
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_D06	UF298	4	plate05	CD15	6	D	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	D06	1	0	0	2	1	11	4589.5962	1159263.9	1647409.6	8.9666662				IRS1	0											1			4	.9593429	.04954331	.55258572
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_D05	UF036	4	plate01	CD15	5	D	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	D05	1	0	0	2	1	11	4164.2583	1115629.3	1448945.3	3.0833333				IRS1	0											1			4	.053357825	-.16068637	-.28574166
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_D08	UF060	4	plate01	CD15	8	D	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	D08	1	0	0	2	1	11	4203.7168	1218898.9	1631977.5	3.9833333			2	IRS1	1					1	1					1			4	.16068637	.35797137	.47433877
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D03	UF148	4	plate03	CD15	3	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D03	1	0	0	2	1	11	3774.9512	927333.38	1307274.8	5.3499999																1			4	-.72065043	-1.1159637	-.84488279
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_D04	UF028	4	plate01	CD15	4	D	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	D04	1	0	0	2	1	11	4146.8105	1106986.1	1392689.9	2.7833333			1	IRS1	1					.038141634	0					1			4	0	-.23059535	-.48288226
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_D03	UF274	4	plate05	CD15	3	D	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	D03	1	0	0	2	1	11	3824.2485	1127652	1413864.1	8.1833334			2	IRS1	0					.94585484	1					1			4	-.65312171	-.076263167	-.39889631
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_D07	UF052	4	plate01	CD15	7	D	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	D07	1	0	0	2	1	11	4512.5234	1195900.3	1537769.8	3.6333334			2							.98445046	1					1			4	.80210471	.21497446	.091554917
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D07	UF180	4	plate03	CD15	7	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D07	1	0	0	2	1	11	3927.2898	1083329.5	1433543.1	6.4666667			2	IRS1	0					.95625198	1					1			4	-.41545132	-.37426564	-.34986001
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D04	UF156	4	plate03	CD15	4	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D04	1	0	0	2	1	11	4018.7632	1190217.9	1468265.4	5.6500001			1	IRS1	0					.036641974	0					1			4	-.26201087	.16840917	-.23059535
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate05_IRS1_230310_F05	UF292	4	plate05	CD15	5	F	InsH2Bfabp	CD15	11dpf	VAST02	plate05	IRS1	230310	F05	1	0	0	2	1	11	4510.4072	1331858.5	1790396.1	8.6999998			1	IRS1	0					.063728765	0					1			4	.79163861	.80210471	1.1018734
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate01_IRS1_230310_D02	UF012	4	plate01	CD15	2	D	InsH2Bfabp	CD15	11dpf	VAST02	plate01	IRS1	230310	D02	1	0	0	2	1	11	4071.8318	1103696.3	1411112.6	2.2833333			2	IRS1	0					1	1					1			4	-.18388543	-.25413391	-.40715986
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D05	UF164	4	plate03	CD15	5	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D05	1	0	0	2	1	11	3906.6338	1178494.3	1321480.8	5.9000001			2	IRS1	1					.96579105	1					1			4	-.48288226	.12988611	-.77096194
IRS1	InsH2Bfabp_CD15_11dpf_VAST02_plate03_IRS1_230310_D06	UF172	4	plate03	CD15	6	D	InsH2Bfabp	CD15	11dpf	VAST02	plate03	IRS1	230310	D06	1	0	0	2	1	11	4487.7925	1332965.1	1717452.4	6.1999998			1	IRS1	1					0	0					1			4	.75060976	.84488279	.81265938
